time[s],LF_EXT-LF_FLX,LH_EXT-LH_FLX,RF_EXT-RF_FLX,RH_EXT-RH_FLX
35.32,0.249587,-0.251371,-0.248587,0.250366
35.321,0.250782,-0.25257,-0.24978,0.251563
35.322,0.251935,-0.253726,-0.25093,0.252717
35.323,0.253047,-0.254841,-0.25204,0.25383
35.324,0.254119,-0.255917,-0.25311,0.254904
35.325,0.255152,-0.256953,-0.254141,0.255938
35.326,0.256147,-0.257952,-0.255134,0.256935
35.327,0.257105,-0.258914,-0.256091,0.257895
35.328,0.258028,-0.259839,-0.257011,0.258819
35.329,0.258915,-0.26073,-0.257897,0.259708
35.33,0.259768,-0.261586,-0.258748,0.260563
35.331,0.260588,-0.262409,-0.259566,0.261384
35.332,0.261376,-0.2632,-0.260352,0.262173
35.333,0.262132,-0.263959,-0.261106,0.26293
35.334,0.262857,-0.264687,-0.26183,0.263656
35.335,0.263552,-0.265385,-0.262523,0.264353
35.336,0.264218,-0.266053,-0.263187,0.26502
35.337,0.264855,-0.266693,-0.263823,0.265658
35.338,0.265465,-0.267306,-0.264431,0.266269
35.339,0.266048,-0.267891,-0.265012,0.266853
35.34,0.266604,-0.268449,-0.265567,0.26741
35.341,0.267134,-0.268982,-0.266096,0.267942
35.342,0.26764,-0.26949,-0.2666,0.268448
35.343,0.268121,-0.269974,-0.26708,0.26893
35.344,0.268578,-0.270433,-0.267536,0.269389
35.345,0.269013,-0.27087,-0.267969,0.269824
35.346,0.269424,-0.271283,-0.268379,0.270237
35.347,0.269814,-0.271675,-0.268768,0.270627
35.348,0.270182,-0.272046,-0.269135,0.270997
35.349,0.27053,-0.272395,-0.269482,0.271345
35.35,0.270857,-0.272724,-0.269808,0.271673
35.351,0.271165,-0.273034,-0.270114,0.271981
35.352,0.271453,-0.273324,-0.270402,0.272271
35.353,0.271723,-0.273595,-0.27067,0.272541
35.354,0.271974,-0.273848,-0.270921,0.272793
35.355,0.272208,-0.274083,-0.271154,0.273027
35.356,0.272424,-0.274301,-0.271369,0.273244
35.357,0.272624,-0.274501,-0.271568,0.273444
35.358,0.272807,-0.274686,-0.27175,0.273628
35.359,0.272974,-0.274854,-0.271917,0.273796
35.36,0.273126,-0.275007,-0.272068,0.273948
35.361,0.273262,-0.275144,-0.272204,0.274085
35.362,0.273384,-0.275267,-0.272325,0.274207
35.363,0.273492,-0.275376,-0.272432,0.274315
35.364,0.273585,-0.27547,-0.272525,0.274409
35.365,0.273666,-0.275551,-0.272605,0.27449
35.366,0.273732,-0.275618,-0.272671,0.274557
35.367,0.273787,-0.275673,-0.272725,0.274611
35.368,0.273828,-0.275715,-0.272766,0.274653
35.369,0.273858,-0.275745,-0.272796,0.274682
35.37,0.273875,-0.275763,-0.272813,0.2747
35.371,0.273881,-0.275769,-0.272819,0.274706
35.372,0.273876,-0.275764,-0.272814,0.274701
35.373,0.27386,-0.275748,-0.272798,0.274685
35.374,0.273834,-0.275722,-0.272771,0.274659
35.375,0.273797,-0.275685,-0.272734,0.274622
35.376,0.27375,-0.275638,-0.272688,0.274575
35.377,0.273694,-0.275581,-0.272631,0.274519
35.378,0.273628,-0.275515,-0.272566,0.274453
35.379,0.273553,-0.275439,-0.272491,0.274377
35.38,0.273469,-0.275355,-0.272407,0.274293
35.381,0.273376,-0.275262,-0.272314,0.2742
35.382,0.273275,-0.27516,-0.272214,0.274099
35.383,0.273165,-0.27505,-0.272105,0.273989
35.384,0.273048,-0.274932,-0.271988,0.273871
35.385,0.272923,-0.274806,-0.271863,0.273746
35.386,0.27279,-0.274672,-0.271731,0.273613
35.387,0.272651,-0.274531,-0.271592,0.273472
35.388,0.272504,-0.274383,-0.271446,0.273325
35.389,0.27235,-0.274228,-0.271293,0.273171
35.39,0.272189,-0.274066,-0.271133,0.27301
35.391,0.272022,-0.273898,-0.270967,0.272842
35.392,0.271849,-0.273723,-0.270794,0.272668
35.393,0.27167,-0.273542,-0.270616,0.272488
35.394,0.271485,-0.273355,-0.270431,0.272302
35.395,0.271294,-0.273162,-0.270241,0.27211
35.396,0.271097,-0.272964,-0.270046,0.271913
35.397,0.270895,-0.27276,-0.269845,0.27171
35.398,0.270688,-0.27255,-0.269639,0.271502
35.399,0.270475,-0.272336,-0.269428,0.271289
35.4,0.270258,-0.272116,-0.269212,0.27107
35.401,0.270036,-0.271892,-0.268991,0.270847
35.402,0.26981,-0.271663,-0.268766,0.27062
35.403,0.269579,-0.271429,-0.268536,0.270387
35.404,0.269343,-0.271191,-0.268302,0.270151
35.405,0.269103,-0.270949,-0.268064,0.26991
35.406,0.26886,-0.270703,-0.267822,0.269665
35.407,0.268612,-0.270452,-0.267576,0.269416
35.408,0.268361,-0.270198,-0.267326,0.269163
35.409,0.268106,-0.269939,-0.267073,0.268907
35.41,0.267847,-0.269678,-0.266816,0.268647
35.411,0.267585,-0.269412,-0.266555,0.268383
35.412,0.267319,-0.269143,-0.266292,0.268116
35.413,0.267051,-0.268871,-0.266025,0.267846
35.414,0.266779,-0.268596,-0.265755,0.267573
35.415,0.266504,-0.268317,-0.265483,0.267297
35.416,0.266226,-0.268036,-0.265207,0.267017
35.417,0.265946,-0.267752,-0.264929,0.266735
35.418,0.265663,-0.267465,-0.264648,0.26645
35.419,0.265377,-0.267175,-0.264364,0.266163
35.42,0.265089,-0.266882,-0.264078,0.265873
35.421,0.264798,-0.266587,-0.26379,0.26558
35.422,0.264505,-0.26629,-0.263499,0.265285
35.423,0.26421,-0.26599,-0.263207,0.264988
35.424,0.263912,-0.265688,-0.262912,0.264688
35.425,0.263613,-0.265384,-0.262615,0.264387
35.426,0.263311,-0.265078,-0.262316,0.264083
35.427,0.263008,-0.26477,-0.262015,0.263778
35.428,0.262703,-0.26446,-0.261713,0.263471
35.429,0.262396,-0.264148,-0.261409,0.263161
35.43,0.262087,-0.263834,-0.261103,0.26285
35.431,0.261777,-0.263518,-0.260796,0.262538
35.432,0.261465,-0.263201,-0.260487,0.262224
35.433,0.261152,-0.262883,-0.260176,0.261908
35.434,0.260837,-0.262562,-0.259865,0.261591
35.435,0.260521,-0.262241,-0.259552,0.261272
35.436,0.260204,-0.261917,-0.259238,0.260952
35.437,0.259885,-0.261593,-0.258922,0.260631
35.438,0.259565,-0.261267,-0.258606,0.260309
35.439,0.259244,-0.26094,-0.258289,0.259985
35.44,0.258922,-0.260612,-0.25797,0.259661
35.441,0.258599,-0.260283,-0.257651,0.259335
35.442,0.258276,-0.259953,-0.25733,0.259008
35.443,0.257951,-0.259622,-0.257009,0.258681
35.444,0.257625,-0.259289,-0.256687,0.258352
35.445,0.257299,-0.258956,-0.256365,0.258023
35.446,0.256972,-0.258622,-0.256041,0.257693
35.447,0.256644,-0.258288,-0.255717,0.257362
35.448,0.256315,-0.257952,-0.255393,0.25703
35.449,0.255986,-0.257616,-0.255067,0.256698
35.45,0.255656,-0.257279,-0.254742,0.256365
35.451,0.255326,-0.256941,-0.254416,0.256032
35.452,0.254995,-0.256603,-0.254089,0.255698
35.453,0.254664,-0.256265,-0.253762,0.255363
35.454,0.254333,-0.255925,-0.253435,0.255028
35.455,0.254001,-0.255586,-0.253107,0.254693
35.456,0.253668,-0.255245,-0.252779,0.254357
35.457,0.253336,-0.254905,-0.252451,0.254021
35.458,0.253003,-0.254564,-0.252123,0.253685
35.459,0.25267,-0.254223,-0.251794,0.253348
35.46,0.252336,-0.253881,-0.251466,0.253011
35.461,0.252003,-0.253539,-0.251137,0.252674
35.462,0.251669,-0.253197,-0.250808,0.252337
35.463,0.251336,-0.252855,-0.250479,0.251999
35.464,0.251002,-0.252513,-0.25015,0.251662
35.465,0.250668,-0.25217,-0.249821,0.251324
35.466,0.250334,-0.251827,-0.249493,0.250986
35.467,0.25,-0.251484,-0.249164,0.250649
35.468,0.249667,-0.251141,-0.248835,0.250311
35.469,0.249333,-0.250798,-0.248507,0.249973
35.47,0.248999,-0.250455,-0.248178,0.249635
35.471,0.248666,-0.250112,-0.24785,0.249298
35.472,0.248332,-0.249769,-0.247522,0.24896
35.473,0.247999,-0.249426,-0.247194,0.248622
35.474,0.247666,-0.249084,-0.246867,0.248285
35.475,0.247333,-0.248741,-0.246539,0.247948
35.476,0.247,-0.248398,-0.246212,0.247611
35.477,0.246668,-0.248056,-0.245886,0.247274
35.478,0.246336,-0.247713,-0.245559,0.246937
35.479,0.246004,-0.247371,-0.245233,0.246601
35.48,0.245672,-0.247029,-0.244907,0.246265
35.481,0.245341,-0.246687,-0.244582,0.245929
35.482,0.24501,-0.246346,-0.244257,0.245593
35.483,0.24468,-0.246004,-0.243933,0.245258
35.484,0.24435,-0.245663,-0.243609,0.244923
35.485,0.24402,-0.245322,-0.243285,0.244589
35.486,0.24369,-0.244982,-0.242962,0.244254
35.487,0.243361,-0.244642,-0.242639,0.24392
35.488,0.243033,-0.244302,-0.242317,0.243587
35.489,0.242705,-0.243962,-0.241995,0.243254
35.49,0.242377,-0.243623,-0.241674,0.242921
35.491,0.24205,-0.243284,-0.241354,0.242589
35.492,0.241723,-0.242946,-0.241034,0.242257
35.493,0.241397,-0.242608,-0.240714,0.241926
35.494,0.241071,-0.24227,-0.240395,0.241595
35.495,0.240746,-0.241933,-0.240077,0.241264
35.496,0.240422,-0.241596,-0.239759,0.240934
35.497,0.240098,-0.241259,-0.239442,0.240605
35.498,0.239774,-0.240924,-0.239125,0.240276
35.499,0.239451,-0.240588,-0.23881,0.239947
35.5,0.239129,-0.240253,-0.238494,0.239619
35.501,0.238807,-0.239918,-0.23818,0.239292
35.502,0.238486,-0.239584,-0.237866,0.238965
35.503,0.238165,-0.239251,-0.237553,0.238639
35.504,0.237845,-0.238918,-0.23724,0.238313
35.505,0.237526,-0.238585,-0.236928,0.237988
35.506,0.237207,-0.238253,-0.236617,0.237664
35.507,0.236889,-0.237922,-0.236306,0.23734
35.508,0.236572,-0.237591,-0.235997,0.237016
35.509,0.236255,-0.23726,-0.235688,0.236694
35.51,0.235939,-0.236931,-0.235379,0.236372
35.511,0.235624,-0.236601,-0.235072,0.23605
35.512,0.235309,-0.236273,-0.234765,0.235729
35.513,0.234995,-0.235944,-0.234459,0.235409
35.514,0.234682,-0.235617,-0.234154,0.23509
35.515,0.234369,-0.23529,-0.233849,0.234771
35.516,0.234057,-0.234963,-0.233545,0.234452
35.517,0.233746,-0.234638,-0.233242,0.234135
35.518,0.233435,-0.234313,-0.23294,0.233818
35.519,0.233126,-0.233988,-0.232638,0.233502
35.52,0.232817,-0.233664,-0.232338,0.233186
35.521,0.232508,-0.233341,-0.232038,0.232871
35.522,0.232201,-0.233018,-0.231739,0.232557
35.523,0.231894,-0.232696,-0.231441,0.232243
35.524,0.231588,-0.232374,-0.231143,0.231931
35.525,0.231282,-0.232054,-0.230846,0.231619
35.526,0.230978,-0.231734,-0.230551,0.231307
35.527,0.230674,-0.231414,-0.230255,0.230996
35.528,0.230371,-0.231095,-0.229961,0.230686
35.529,0.230068,-0.230777,-0.229668,0.230377
35.53,0.229767,-0.230459,-0.229375,0.230069
35.531,0.229466,-0.230142,-0.229084,0.229761
35.532,0.229166,-0.229826,-0.228793,0.229454
35.533,0.228867,-0.229511,-0.228503,0.229147
35.534,0.228568,-0.229196,-0.228213,0.228842
35.535,0.228271,-0.228882,-0.227925,0.228537
35.536,0.227974,-0.228568,-0.227638,0.228233
35.537,0.227678,-0.228255,-0.227351,0.227929
35.538,0.227382,-0.227943,-0.227065,0.227626
35.539,0.227088,-0.227632,-0.22678,0.227324
35.54,0.226794,-0.227321,-0.226496,0.227023
35.541,0.226501,-0.227011,-0.226213,0.226723
35.542,0.226209,-0.226701,-0.22593,0.226423
35.543,0.225918,-0.226392,-0.225649,0.226124
35.544,0.225627,-0.226084,-0.225368,0.225826
35.545,0.225338,-0.225777,-0.225088,0.225529
35.546,0.225049,-0.22547,-0.224809,0.225232
35.547,0.22476,-0.225164,-0.224531,0.224936
35.548,0.224473,-0.224859,-0.224254,0.224641
35.549,0.224187,-0.224555,-0.223977,0.224346
35.55,0.223901,-0.224251,-0.223702,0.224053
35.551,0.223616,-0.223948,-0.223427,0.22376
35.552,0.223332,-0.223645,-0.223154,0.223468
35.553,0.223049,-0.223343,-0.222881,0.223176
35.554,0.222766,-0.223042,-0.222609,0.222886
35.555,0.222484,-0.222742,-0.222337,0.222596
35.556,0.222204,-0.222442,-0.222067,0.222307
35.557,0.221924,-0.222144,-0.221798,0.222018
35.558,0.221644,-0.221845,-0.221529,0.221731
35.559,0.221366,-0.221548,-0.221261,0.221444
35.56,0.221088,-0.221251,-0.220995,0.221158
35.561,0.220811,-0.220955,-0.220729,0.220873
35.562,0.220536,-0.22066,-0.220464,0.220588
35.563,0.22026,-0.220365,-0.220199,0.220305
35.564,0.219986,-0.220071,-0.219936,0.220022
35.565,0.219712,-0.219778,-0.219674,0.21974
35.566,0.21944,-0.219485,-0.219412,0.219458
35.567,0.219168,-0.219193,-0.219151,0.219178
35.568,0.218897,-0.218902,-0.218891,0.218898
35.569,0.218626,-0.218612,-0.218632,0.218619
35.57,0.218357,-0.218322,-0.218374,0.21834
35.571,0.218088,-0.218033,-0.218117,0.218063
35.572,0.21782,-0.217745,-0.217861,0.217786
35.573,0.217553,-0.217458,-0.217605,0.21751
35.574,0.217287,-0.217171,-0.21735,0.217235
35.575,0.217022,-0.216885,-0.217097,0.21696
35.576,0.216757,-0.216599,-0.216844,0.216687
35.577,0.216493,-0.216315,-0.216591,0.216414
35.578,0.21623,-0.216031,-0.21634,0.216141
35.579,0.215968,-0.215747,-0.21609,0.21587
35.58,0.215706,-0.215465,-0.21584,0.215599
35.581,0.215446,-0.215183,-0.215592,0.215329
35.582,0.215186,-0.214902,-0.215344,0.21506
35.583,0.214927,-0.214621,-0.215097,0.214792
35.584,0.214669,-0.214341,-0.214851,0.214524
35.585,0.214411,-0.214062,-0.214606,0.214257
35.586,0.214155,-0.213784,-0.214361,0.213991
35.587,0.213899,-0.213507,-0.214118,0.213726
35.588,0.213644,-0.21323,-0.213875,0.213461
35.589,0.21339,-0.212953,-0.213633,0.213197
35.59,0.213136,-0.212678,-0.213392,0.212934
35.591,0.212883,-0.212403,-0.213152,0.212672
35.592,0.212632,-0.212129,-0.212912,0.21241
35.593,0.212381,-0.211856,-0.212674,0.21215
35.594,0.21213,-0.211583,-0.212436,0.211889
35.595,0.211881,-0.211311,-0.212199,0.21163
35.596,0.211632,-0.211039,-0.211963,0.211371
35.597,0.211384,-0.210769,-0.211728,0.211114
35.598,0.211137,-0.210499,-0.211494,0.210856
35.599,0.210891,-0.21023,-0.21126,0.2106
35.6,0.210645,-0.209961,-0.211028,0.210344
35.601,0.2104,-0.209693,-0.210796,0.21009
35.602,0.210156,-0.209426,-0.210565,0.209835
35.603,0.209913,-0.20916,-0.210334,0.209582
35.604,0.20967,-0.208894,-0.210105,0.209329
35.605,0.209429,-0.208629,-0.209876,0.209077
35.606,0.209188,-0.208364,-0.209649,0.208826
35.607,0.208947,-0.208101,-0.209422,0.208576
35.608,0.208708,-0.207838,-0.209195,0.208326
35.609,0.208469,-0.207575,-0.20897,0.208077
35.61,0.208231,-0.207314,-0.208746,0.207829
35.611,0.207994,-0.207053,-0.208522,0.207581
35.612,0.207758,-0.206792,-0.208299,0.207334
35.613,0.207522,-0.206533,-0.208077,0.207088
35.614,0.207287,-0.206274,-0.207855,0.206843
35.615,0.207053,-0.206016,-0.207635,0.206598
35.616,0.20682,-0.205758,-0.207415,0.206354
35.617,0.206587,-0.205501,-0.207196,0.206111
35.618,0.206355,-0.205245,-0.206978,0.205868
35.619,0.206124,-0.204989,-0.206761,0.205626
35.62,0.205894,-0.204734,-0.206544,0.205385
35.621,0.205664,-0.20448,-0.206328,0.205145
35.622,0.205435,-0.204227,-0.206113,0.204905
35.623,0.205207,-0.203974,-0.205899,0.204666
35.624,0.20498,-0.203722,-0.205685,0.204428
35.625,0.204753,-0.20347,-0.205473,0.20419
35.626,0.204527,-0.203219,-0.205261,0.203954
35.627,0.204302,-0.202969,-0.20505,0.203717
35.628,0.204077,-0.202719,-0.204839,0.203482
35.629,0.203853,-0.20247,-0.204629,0.203247
35.63,0.20363,-0.202222,-0.204421,0.203013
35.631,0.203408,-0.201975,-0.204212,0.20278
35.632,0.203186,-0.201728,-0.204005,0.202547
35.633,0.202965,-0.201482,-0.203798,0.202315
35.634,0.202745,-0.201236,-0.203593,0.202084
35.635,0.202526,-0.200991,-0.203387,0.201853
35.636,0.202307,-0.200747,-0.203183,0.201623
35.637,0.202089,-0.200503,-0.202979,0.201394
35.638,0.201872,-0.20026,-0.202777,0.201166
35.639,0.201655,-0.200018,-0.202574,0.200938
35.64,0.201439,-0.199776,-0.202373,0.20071
35.641,0.201224,-0.199535,-0.202172,0.200484
35.642,0.201009,-0.199295,-0.201972,0.200258
35.643,0.200796,-0.199055,-0.201773,0.200033
35.644,0.200583,-0.198816,-0.201575,0.199808
35.645,0.20037,-0.198577,-0.201377,0.199585
35.646,0.200158,-0.198339,-0.20118,0.199362
35.647,0.199947,-0.198102,-0.200984,0.199139
35.648,0.199737,-0.197866,-0.200788,0.198917
35.649,0.199527,-0.19763,-0.200593,0.198696
35.65,0.199318,-0.197395,-0.200399,0.198476
35.651,0.19911,-0.19716,-0.200205,0.198256
35.652,0.198902,-0.196926,-0.200013,0.198037
35.653,0.198696,-0.196693,-0.199821,0.197818
35.654,0.198489,-0.19646,-0.199629,0.1976
35.655,0.198284,-0.196228,-0.199439,0.197383
35.656,0.198079,-0.195996,-0.199249,0.197167
35.657,0.197875,-0.195765,-0.199059,0.196951
35.658,0.197671,-0.195535,-0.198871,0.196736
35.659,0.197468,-0.195306,-0.198683,0.196521
35.66,0.197266,-0.195077,-0.198496,0.196307
35.661,0.197064,-0.194848,-0.198309,0.196094
35.662,0.196863,-0.194621,-0.198123,0.195881
35.663,0.196663,-0.194393,-0.197938,0.195669
35.664,0.196463,-0.194167,-0.197754,0.195458
35.665,0.196264,-0.193941,-0.19757,0.195247
35.666,0.196066,-0.193716,-0.197387,0.195037
35.667,0.195869,-0.193491,-0.197204,0.194828
35.668,0.195672,-0.193267,-0.197022,0.194619
35.669,0.195475,-0.193044,-0.196841,0.194411
35.67,0.195279,-0.192821,-0.196661,0.194203
35.671,0.195084,-0.192599,-0.196481,0.193996
35.672,0.19489,-0.192377,-0.196302,0.19379
35.673,0.194696,-0.192157,-0.196123,0.193584
35.674,0.194503,-0.191936,-0.195945,0.193379
35.675,0.19431,-0.191717,-0.195768,0.193175
35.676,0.194119,-0.191497,-0.195592,0.192971
35.677,0.193927,-0.191279,-0.195416,0.192768
35.678,0.193737,-0.191061,-0.19524,0.192565
35.679,0.193547,-0.190844,-0.195066,0.192363
35.68,0.193357,-0.190627,-0.194892,0.192162
35.681,0.193168,-0.190411,-0.194718,0.191961
35.682,0.19298,-0.190196,-0.194545,0.191761
35.683,0.192793,-0.189981,-0.194373,0.191562
35.684,0.192606,-0.189766,-0.194202,0.191363
35.685,0.192419,-0.189553,-0.194031,0.191165
35.686,0.192234,-0.18934,-0.19386,0.190967
35.687,0.192049,-0.189127,-0.193691,0.19077
35.688,0.191864,-0.188915,-0.193522,0.190573
35.689,0.19168,-0.188704,-0.193353,0.190378
35.69,0.191497,-0.188493,-0.193185,0.190182
35.691,0.191314,-0.188283,-0.193018,0.189988
35.692,0.191132,-0.188074,-0.192851,0.189794
35.693,0.190951,-0.187865,-0.192685,0.1896
35.694,0.19077,-0.187657,-0.19252,0.189407
35.695,0.19059,-0.187449,-0.192355,0.189215
35.696,0.19041,-0.187242,-0.192191,0.189023
35.697,0.190231,-0.187035,-0.192027,0.188832
35.698,0.190052,-0.186829,-0.191864,0.188642
35.699,0.189874,-0.186624,-0.191701,0.188452
35.7,0.189697,-0.186419,-0.191539,0.188262
35.701,0.18952,-0.186215,-0.191378,0.188073
35.702,0.189344,-0.186011,-0.191217,0.187885
35.703,0.189168,-0.185808,-0.191057,0.187698
35.704,0.188993,-0.185606,-0.190897,0.187511
35.705,0.188819,-0.185404,-0.190738,0.187324
35.706,0.188645,-0.185203,-0.19058,0.187138
35.707,0.188471,-0.185002,-0.190422,0.186953
35.708,0.188298,-0.184802,-0.190264,0.186768
35.709,0.188126,-0.184603,-0.190107,0.186584
35.71,0.187955,-0.184404,-0.189951,0.186401
35.711,0.187783,-0.184205,-0.189795,0.186217
35.712,0.187613,-0.184007,-0.18964,0.186035
35.713,0.187443,-0.18381,-0.189485,0.185853
35.714,0.187273,-0.183614,-0.189331,0.185672
35.715,0.187105,-0.183418,-0.189178,0.185491
35.716,0.186936,-0.183222,-0.189024,0.185311
35.717,0.186768,-0.183027,-0.188872,0.185131
35.718,0.186601,-0.182833,-0.18872,0.184952
35.719,0.186434,-0.182639,-0.188568,0.184774
35.72,0.186268,-0.182446,-0.188418,0.184596
35.721,0.186103,-0.182253,-0.188267,0.184418
35.722,0.185937,-0.182061,-0.188117,0.184241
35.723,0.185773,-0.18187,-0.187968,0.184065
35.724,0.185609,-0.181679,-0.187819,0.183889
35.725,0.185445,-0.181488,-0.18767,0.183714
35.726,0.185282,-0.181299,-0.187523,0.183539
35.727,0.18512,-0.181109,-0.187375,0.183365
35.728,0.184958,-0.180921,-0.187228,0.183191
35.729,0.184797,-0.180733,-0.187082,0.183018
35.73,0.184636,-0.180545,-0.186936,0.182846
35.731,0.184475,-0.180358,-0.186791,0.182674
35.732,0.184316,-0.180172,-0.186646,0.182502
35.733,0.184156,-0.179986,-0.186502,0.182332
35.734,0.183998,-0.179801,-0.186358,0.182161
35.735,0.183839,-0.179616,-0.186214,0.181991
35.736,0.183681,-0.179432,-0.186071,0.181822
35.737,0.183524,-0.179248,-0.185929,0.181653
35.738,0.183367,-0.179065,-0.185787,0.181485
35.739,0.183211,-0.178883,-0.185645,0.181317
35.74,0.183055,-0.178701,-0.185504,0.18115
35.741,0.1829,-0.17852,-0.185364,0.180984
35.742,0.182745,-0.178339,-0.185224,0.180817
35.743,0.182591,-0.178159,-0.185084,0.180652
35.744,0.182437,-0.177979,-0.184945,0.180487
35.745,0.182284,-0.1778,-0.184806,0.180322
35.746,0.182131,-0.177621,-0.184668,0.180158
35.747,0.181979,-0.177443,-0.18453,0.179995
35.748,0.181827,-0.177266,-0.184392,0.179832
35.749,0.181676,-0.177089,-0.184256,0.179669
35.75,0.181525,-0.176913,-0.184119,0.179507
35.751,0.181375,-0.176737,-0.183983,0.179346
35.752,0.181225,-0.176562,-0.183847,0.179185
35.753,0.181075,-0.176387,-0.183712,0.179024
35.754,0.180926,-0.176213,-0.183577,0.178864
35.755,0.180778,-0.176039,-0.183443,0.178705
35.756,0.18063,-0.175866,-0.183309,0.178546
35.757,0.180482,-0.175694,-0.183176,0.178388
35.758,0.180335,-0.175522,-0.183043,0.17823
35.759,0.180189,-0.175351,-0.18291,0.178072
35.76,0.180043,-0.17518,-0.182778,0.177915
35.761,0.179897,-0.17501,-0.182646,0.177759
35.762,0.179752,-0.17484,-0.182515,0.177603
35.763,0.179607,-0.174671,-0.182384,0.177448
35.764,0.179463,-0.174502,-0.182253,0.177293
35.765,0.179319,-0.174334,-0.182123,0.177138
35.766,0.179176,-0.174167,-0.181993,0.176985
35.767,0.179033,-0.174,-0.181864,0.176831
35.768,0.17889,-0.173833,-0.181735,0.176678
35.769,0.178748,-0.173667,-0.181606,0.176526
35.77,0.178607,-0.173502,-0.181478,0.176374
35.771,0.178466,-0.173337,-0.18135,0.176222
35.772,0.178325,-0.173173,-0.181223,0.176071
35.773,0.178185,-0.17301,-0.181096,0.175921
35.774,0.178045,-0.172846,-0.180969,0.175771
35.775,0.177905,-0.172684,-0.180843,0.175621
35.776,0.177766,-0.172522,-0.180717,0.175472
35.777,0.177628,-0.17236,-0.180591,0.175324
35.778,0.17749,-0.1722,-0.180466,0.175176
35.779,0.177352,-0.172039,-0.180341,0.175028
35.78,0.177215,-0.171879,-0.180217,0.174881
35.781,0.177078,-0.17172,-0.180092,0.174735
35.782,0.176942,-0.171561,-0.179969,0.174589
35.783,0.176806,-0.171403,-0.179845,0.174443
35.784,0.17667,-0.171246,-0.179722,0.174298
35.785,0.176535,-0.171088,-0.1796,0.174153
35.786,0.176401,-0.170932,-0.179477,0.174009
35.787,0.176266,-0.170776,-0.179355,0.173865
35.788,0.176133,-0.17062,-0.179234,0.173722
35.789,0.175999,-0.170465,-0.179112,0.173579
35.79,0.175866,-0.170311,-0.178991,0.173437
35.791,0.175734,-0.170157,-0.178871,0.173295
35.792,0.175601,-0.170004,-0.17875,0.173153
35.793,0.17547,-0.169851,-0.17863,0.173012
35.794,0.175338,-0.169699,-0.178511,0.172872
35.795,0.175207,-0.169547,-0.178391,0.172732
35.796,0.175077,-0.169396,-0.178272,0.172592
35.797,0.174946,-0.169246,-0.178153,0.172453
35.798,0.174817,-0.169096,-0.178035,0.172315
